,labels,scores,hw1_rules_1_Rule_N_v1,hw1_rules_Verification,hw1_rules_2_Rule_N_v1,hw1_rules_1_Rule_N,hw1_rules_2_Rule_N
hw1_design_(749),0,-0.7109091000000001,1,1,1,1,1
hw1_design_(32),0,-0.7108542,1,1,1,1,1
hw1_design_(32),0,-0.7108542,1,1,1,1,1
hw1_design_(226),0,-0.71065557,1,1,1,1,1
hw1_design_(226),0,-0.71065557,1,1,1,1,1
hw1_design_(655),0,-0.71053135,1,1,1,1,1
hw1_design_(655),0,-0.71053135,1,1,1,1,1
hw1_design_(120),0,-0.7103992999999998,1,1,1,1,1
hw1_design_(120),0,-0.7103992999999998,1,1,1,1,1
hw1_design_(114),0,-0.710001,1,1,1,1,1
hw1_design_(114),0,-0.710001,1,1,1,1,1
hw1_design_(808),0,-0.7099408,1,1,1,1,1
hw1_design_(808),0,-0.7099408,1,1,1,1,1
hw1_design_(497),0,-0.7092402,1,1,1,1,1
hw1_design_(497),0,-0.7092402,1,1,1,1,1
hw1_design_(40),0,-0.7086915,1,1,1,1,1
hw1_design_(40),0,-0.7086915,1,1,1,1,1
hw1_design_(1095)_v1,0,-0.7086455999999999,1,1,1,1,1
hw1_design_(1095),0,-0.7086455999999999,1,1,1,1,1
hw1_design_(1609),0,-0.7083941,1,1,1,1,1
hw1_design_(1609)_v1,0,-0.7083941,1,1,1,1,1
hw1_design_(550),0,-0.7082823,1,1,1,1,1
hw1_design_(550),0,-0.7082823,1,1,1,1,1
hw1_design_(465),0,-0.70815,1,1,1,1,1
hw1_design_(465),0,-0.70815,1,1,1,1,1
hw1_design_(16)_v1,0,-0.7078772,1,1,1,1,1
hw1_design_(16),0,-0.7078772,1,1,1,1,1
hw1_design_(44),0,-0.7073782,1,1,1,1,1
hw1_design_(44),0,-0.7073782,1,1,1,1,1
hw1_design_(232),0,-0.7073666999999999,1,1,1,1,1
hw1_design_(232),0,-0.7073666999999999,1,1,1,1,1
hw1_design_(577),0,-0.7069796300000001,1,1,1,1,1
hw1_design_(577)_v1,0,-0.7069796300000001,1,1,1,1,1
hw1_design_(212),0,-0.7069671,1,1,1,1,1
hw1_design_(212),0,-0.7069671,1,1,1,1,1
hw1_design_(26),0,-0.7063393600000001,1,1,1,1,1
hw1_design_(26),0,-0.7063393600000001,1,1,1,1,1
hw1_design_(188),0,-0.7059266600000002,1,1,1,1,1
hw1_design_(188),0,-0.7059266600000002,1,1,1,1,1
hw1_design_(24),0,-0.7058562000000002,1,1,1,1,1
hw1_design_(24),0,-0.7058562000000002,1,1,1,1,1
hw1_design_(644),0,-0.70584166,1,1,1,1,1
hw1_design_(644),0,-0.70584166,1,1,1,1,1
hw1_design_(392),0,-0.7055375599999999,1,1,1,1,1
hw1_design_(392),0,-0.7055375599999999,1,1,1,1,1
hw1_design_(73),0,-0.7055046999999999,1,1,1,1,1
hw1_design_(73),0,-0.7055046999999999,1,1,1,1,1
hw1_design_(113),0,-0.70539606,1,1,1,1,1
hw1_design_(113),0,-0.70539606,1,1,1,1,1
hw1_design_(689)_v1,0,-0.7051035,1,1,1,1,1
hw1_design_(689),0,-0.7051035,1,1,1,1,1
hw1_design_(404),0,-0.7050228,1,1,1,1,1
hw1_design_(404)_v1,0,-0.7050228,1,1,1,1,1
hw1_design_(412)_v1,0,-0.7049857,1,1,1,1,1
hw1_design_(412),0,-0.7049857,1,1,1,1,1
hw1_design_(436),0,-0.7048536,1,1,1,1,1
hw1_design_(436)_v1,0,-0.7048536,1,1,1,1,1
hw1_design_(91),0,-0.7039967999999999,1,1,1,1,1
hw1_design_(91),0,-0.7039967999999999,1,1,1,1,1
hw1_design_(493),0,-0.7039072500000001,1,1,1,1,1
hw1_design_(493),0,-0.7039072500000001,1,1,1,1,1
hw1_design_(15)_v1,0,-0.7038658,1,1,1,1,1
hw1_design_(15),0,-0.7038658,1,1,1,1,1
hw1_design_(1005),0,-0.7036744400000001,1,1,1,1,1
hw1_design_(1005),0,-0.7036744400000001,1,1,1,1,1
hw1_design_(573),0,-0.7033229,1,1,1,1,1
hw1_design_(573)_v1,0,-0.7033229,1,1,1,1,1
hw1_design_(116),0,-0.7030961500000001,1,1,1,1,1
hw1_design_(116),0,-0.7030961500000001,1,1,1,1,1
hw1_design_(489),0,-0.70296013,1,1,1,1,1
hw1_design_(489),0,-0.70296013,1,1,1,1,1
hw1_design_(1437),0,-0.7026827,1,1,1,1,1
hw1_design_(1437)_v1,0,-0.7026827,1,1,1,1,1
hw1_design_(298),0,-0.7022982,1,1,1,1,1
hw1_design_(298),0,-0.7022982,1,1,1,1,1
hw1_design_(1084)_v1,0,-0.70200074,1,1,1,1,1
hw1_design_(1084),0,-0.70200074,1,1,1,1,1
hw1_design_(965)_v1,0,-0.70186377,1,1,1,1,1
hw1_design_(965),0,-0.70186377,1,1,1,1,1
hw1_design_(105),0,-0.7014071,1,1,1,1,1
hw1_design_(105),0,-0.7014071,1,1,1,1,1
hw1_design_(455),0,-0.7013439000000001,1,1,1,1,1
hw1_design_(455),0,-0.7013439000000001,1,1,1,1,1
hw1_design_(107),0,-0.7011031,1,1,1,1,1
hw1_design_(107),0,-0.7011031,1,1,1,1,1
hw1_design_(575),0,-0.7008666000000001,1,1,1,1,1
hw1_design_(575),0,-0.7008666000000001,1,1,1,1,1
hw1_design_(1474),0,-0.7008359,1,1,1,1,1
hw1_design_(1474)_v1,0,-0.7008359,1,1,1,1,1
hw1_design_(559),0,-0.7007001600000001,1,1,1,1,1
hw1_design_(559),0,-0.7007001600000001,1,1,1,1,1
hw1_design_(356),0,-0.70048296,1,1,1,1,1
hw1_design_(356),0,-0.70048296,1,1,1,1,1
hw1_design_(429),0,-0.7003665999999998,1,1,1,1,1
hw1_design_(429),0,-0.7003665999999998,1,1,1,1,1
hw1_design_(299),0,-0.70029306,1,1,1,1,1
hw1_design_(299),0,-0.70029306,1,1,1,1,1
hw1_design_(146),0,-0.7000438,1,1,1,1,1
hw1_design_(146),0,-0.7000438,1,1,1,1,1
hw1_design_(254),0,-0.6999348999999999,1,1,1,1,1
hw1_design_(254),0,-0.6999348999999999,1,1,1,1,1
hw1_design_(1459),0,-0.6996940399999999,1,1,1,1,1
hw1_design_(1459)_v1,0,-0.6996940399999999,1,1,1,1,1
hw1_design_(381),0,-0.6996304000000001,1,1,1,1,1
hw1_design_(381),0,-0.6996304000000001,1,1,1,1,1
hw1_design_(79),0,-0.6996086999999999,1,1,1,1,1
hw1_design_(79),0,-0.6996086999999999,1,1,1,1,1
hw1_design_(985),0,-0.69958234,1,1,1,1,1
hw1_design_(985),0,-0.69958234,1,1,1,1,1
hw1_design_(119),0,-0.6995405999999998,1,1,1,1,1
hw1_design_(119),0,-0.6995405999999998,1,1,1,1,1
hw1_design_(941),0,-0.6995338000000001,1,1,1,1,1
hw1_design_(941),0,-0.6995338000000001,1,1,1,1,1
hw1_design_(184),0,-0.6995082999999999,1,1,1,1,1
hw1_design_(184),0,-0.6995082999999999,1,1,1,1,1
hw1_design_(1483),0,-0.6994002000000001,1,1,1,1,1
hw1_design_(1483)_v1,0,-0.6994002000000001,1,1,1,1,1
hw1_design_(549),0,-0.6993819500000001,1,1,1,1,1
hw1_design_(549),0,-0.6993819500000001,1,1,1,1,1
hw1_design_(341),0,-0.69937336,1,1,1,1,1
hw1_design_(341)_v1,0,-0.69937336,1,1,1,1,1
hw1_design_(337),0,-0.6993387000000001,1,1,1,1,1
hw1_design_(337),0,-0.6993387000000001,1,1,1,1,1
hw1_design_(728),0,-0.6992898,1,1,1,1,1
hw1_design_(728),0,-0.6992898,1,1,1,1,1
hw1_design_(681),0,-0.69920874,1,1,1,1,1
hw1_design_(681),0,-0.69920874,1,1,1,1,1
hw1_design_(690)_v1,0,-0.6991072000000002,1,1,1,1,1
hw1_design_(690),0,-0.6991072000000002,1,1,1,1,1
hw1_design_(438),0,-0.6990838000000001,1,1,1,1,1
hw1_design_(438)_v1,0,-0.6990838000000001,1,1,1,1,1
hw1_design_(456),0,-0.69903123,1,1,1,1,1
hw1_design_(456),0,-0.69903123,1,1,1,1,1
hw1_design_(317),0,-0.6989945,1,1,1,1,1
hw1_design_(317),0,-0.6989945,1,1,1,1,1
hw1_design_(50),0,-0.6989102000000001,1,1,1,1,1
hw1_design_(50),0,-0.6989102000000001,1,1,1,1,1
hw1_design_(1430),0,-0.6988497999999999,1,1,1,1,1
hw1_design_(1430)_v1,0,-0.6988497999999999,1,1,1,1,1
hw1_design_(911),0,-0.6987964,1,1,1,1,1
hw1_design_(911),0,-0.6987964,1,1,1,1,1
hw1_design_(468)_v1,0,-0.6987940000000001,1,1,1,1,1
hw1_design_(468),0,-0.6987940000000001,1,1,1,1,1
hw1_design_(247),0,-0.6986303,1,1,1,1,1
hw1_design_(247),0,-0.6986303,1,1,1,1,1
hw1_design_(560),0,-0.69840115,1,1,1,1,1
hw1_design_(560),0,-0.69840115,1,1,1,1,1
hw1_design_(112),0,-0.6980830400000001,1,1,1,1,1
hw1_design_(112),0,-0.6980830400000001,1,1,1,1,1
hw1_design_(396),0,-0.6980043599999999,1,1,1,1,1
hw1_design_(396),0,-0.6980043599999999,1,1,1,1,1
hw1_design_(382),0,-0.6979549,1,1,1,1,1
hw1_design_(382),0,-0.6979549,1,1,1,1,1
hw1_design_(242),0,-0.6979176000000001,1,1,1,1,1
hw1_design_(242),0,-0.6979176000000001,1,1,1,1,1
hw1_design_(1618),0,-0.6978709700000001,1,1,1,1,1
hw1_design_(1618)_v1,0,-0.6978709700000001,1,1,1,1,1
hw1_design_(788),0,-0.6977390999999998,1,1,1,1,1
hw1_design_(788)_v1,0,-0.6977390999999998,1,1,1,1,1
hw1_design_(261),0,-0.6977092999999999,1,1,1,1,1
hw1_design_(261),0,-0.6977092999999999,1,1,1,1,1
hw1_design_(413),0,-0.69759965,1,1,1,1,1
hw1_design_(413)_v1,0,-0.69759965,1,1,1,1,1
hw1_design_(304),0,-0.69703186,1,1,1,1,1
hw1_design_(304),0,-0.69703186,1,1,1,1,1
hw1_design_(302),0,-0.6968676399999999,1,1,1,1,1
hw1_design_(302),0,-0.6968676399999999,1,1,1,1,1
hw1_design_(272),0,-0.69674146,1,1,1,1,1
hw1_design_(272),0,-0.69674146,1,1,1,1,1
hw1_design_(1603),0,-0.6967409,1,1,1,1,1
hw1_design_(1603)_v1,0,-0.6967409,1,1,1,1,1
hw1_design_(332),0,-0.6967109999999999,1,1,1,1,1
hw1_design_(332),0,-0.6967109999999999,1,1,1,1,1
hw1_design_(1045),0,-0.6965505,1,1,1,1,1
hw1_design_(1045)_v1,0,-0.6965505,1,1,1,1,1
hw1_design_(25),0,-0.6965335599999999,1,1,1,1,1
hw1_design_(25),0,-0.6965335599999999,1,1,1,1,1
hw1_design_(582),0,-0.6963603000000002,1,1,1,1,1
hw1_design_(582),0,-0.6963603000000002,1,1,1,1,1
hw1_design_(1465),0,-0.6962584,1,1,1,1,1
hw1_design_(1465)_v1,0,-0.6962584,1,1,1,1,1
hw1_design_(23),0,-0.6961905,1,1,1,1,1
hw1_design_(23),0,-0.6961905,1,1,1,1,1
hw1_design_(682),0,-0.6961310000000002,1,1,1,1,1
hw1_design_(682)_v1,0,-0.6961310000000002,1,1,1,1,1
hw1_design_(1585),0,-0.6957598999999999,1,1,1,1,1
hw1_design_(1585)_v1,0,-0.6957598999999999,1,1,1,1,1
hw1_design_(441),0,-0.6956858600000001,1,1,1,1,1
hw1_design_(441),0,-0.6956858600000001,1,1,1,1,1
hw1_design_(1027),0,-0.6956189000000002,1,1,1,1,1
hw1_design_(1027)_v1,0,-0.6956189000000002,1,1,1,1,1
hw1_design_(806),0,-0.69556546,1,1,1,1,1
hw1_design_(806)_v1,0,-0.69556546,1,1,1,1,1
hw1_design_(262),0,-0.6955606999999999,1,1,1,1,1
hw1_design_(262),0,-0.6955606999999999,1,1,1,1,1
hw1_design_(1113)_v1,0,-0.69516957,1,1,1,1,1
hw1_design_(1113),0,-0.69516957,1,1,1,1,1
hw1_design_(109),0,-0.6949768699999999,1,1,1,1,1
hw1_design_(109),0,-0.6949768699999999,1,1,1,1,1
hw1_design_(1006),0,-0.6949668,1,1,1,1,1
hw1_design_(1006),0,-0.6949668,1,1,1,1,1
hw1_design_(807),0,-0.6947627699999999,1,1,1,1,1
hw1_design_(807),0,-0.6947627699999999,1,1,1,1,1
hw1_design_(1498),0,-0.6947352999999998,1,1,1,1,1
hw1_design_(1498)_v1,0,-0.6947352999999998,1,1,1,1,1
hw1_design_(623)_v1,0,-0.6944222499999999,1,1,1,1,1
hw1_design_(623),0,-0.6944222499999999,1,1,1,1,1
hw1_design_(230),0,-0.6944206,1,1,1,1,1
hw1_design_(230),0,-0.6944206,1,1,1,1,1
hw1_design_(4)_v1,0,-0.6943723000000002,1,1,1,1,1
hw1_design_(4),0,-0.6943723000000002,1,1,1,1,1
hw1_design_(647),0,-0.69437045,1,1,1,1,1
hw1_design_(647),0,-0.69437045,1,1,1,1,1
hw1_design_(511),0,-0.6942913500000001,1,1,1,1,1
hw1_design_(511),0,-0.6942913500000001,1,1,1,1,1
hw1_design_(994),0,-0.6942605,1,1,1,1,1
hw1_design_(994)_v1,0,-0.6942605,1,1,1,1,1
hw1_design_(1684)_v1,0,-0.6941001,1,1,1,1,1
hw1_design_(1684),0,-0.6941001,1,1,1,1,1
hw1_design_(106),0,-0.6940979399999999,1,1,1,1,1
hw1_design_(106),0,-0.6940979399999999,1,1,1,1,1
hw1_design_(350),0,-0.69380283,1,1,1,1,1
hw1_design_(350),0,-0.69380283,1,1,1,1,1
hw1_design_(1028)_v1,0,-0.6937687400000001,1,1,1,1,1
hw1_design_(1028),0,-0.6937687400000001,1,1,1,1,1
hw1_design_(280),0,-0.6936322500000001,1,1,1,1,1
hw1_design_(280),0,-0.6936322500000001,1,1,1,1,1
hw1_design_(1601),0,-0.69301105,1,1,1,1,1
hw1_design_(1601)_v1,0,-0.69301105,1,1,1,1,1
hw1_design_(389)_v1,0,-0.6930084,1,1,1,1,1
hw1_design_(389),0,-0.6930084,1,1,1,1,1
hw1_design_(483),0,-0.69299626,1,1,1,1,1
hw1_design_(483)_v1,0,-0.69299626,1,1,1,1,1
hw1_design_(1)_v1,0,-0.69288135,1,1,1,1,1
hw1_design_(1),0,-0.69288135,1,1,1,1,1
hw1_design_(98),0,-0.69276464,1,1,1,1,1
hw1_design_(98),0,-0.69276464,1,1,1,1,1
hw1_design_(461)_v1,0,-0.69273514,1,1,1,1,1
hw1_design_(461),0,-0.69273514,1,1,1,1,1
hw1_design_(1466)_v1,0,-0.6923684999999999,1,1,1,1,1
hw1_design_(1466),0,-0.6923684999999999,1,1,1,1,1
hw1_design_(34),0,-0.6921923000000001,1,1,1,1,1
hw1_design_(34),0,-0.6921923000000001,1,1,1,1,1
hw1_design_(8),0,-0.6921301499999999,1,1,1,1,1
hw1_design_(8)_v1,0,-0.6921301499999999,1,1,1,1,1
hw1_design_(717),0,-0.69210994,1,1,1,1,1
hw1_design_(717),0,-0.69210994,1,1,1,1,1
hw1_design_(93),0,-0.6921063700000001,1,1,1,1,1
hw1_design_(93),0,-0.6921063700000001,1,1,1,1,1
hw1_design_(569),0,-0.6920752500000001,1,1,1,1,1
hw1_design_(569),0,-0.6920752500000001,1,1,1,1,1
hw1_design_(42),0,-0.69200647,1,1,1,1,1
hw1_design_(42),0,-0.69200647,1,1,1,1,1
hw1_design_(525),0,-0.6919608999999999,1,1,1,1,1
hw1_design_(525)_v1,0,-0.6919608999999999,1,1,1,1,1
hw1_design_(1061)_v1,0,-0.6919557000000001,1,1,1,1,1
hw1_design_(1061),0,-0.6919557000000001,1,1,1,1,1
hw1_design_(1607),0,-0.6918537999999999,1,1,1,1,1
hw1_design_(1607)_v1,0,-0.6918537999999999,1,1,1,1,1
hw1_design_(99),0,-0.6918316,1,1,1,1,1
hw1_design_(99),0,-0.6918316,1,1,1,1,1
hw1_design_(993)_v1,0,-0.6918271000000001,1,1,1,1,1
hw1_design_(993),0,-0.6918271000000001,1,1,1,1,1
hw1_design_(1411),0,-0.6917960599999999,1,1,1,1,1
hw1_design_(1411)_v1,0,-0.6917960599999999,1,1,1,1,1
hw1_design_(903),0,-0.6917175000000001,1,1,1,1,1
hw1_design_(903)_v1,0,-0.6917175000000001,1,1,1,1,1
hw1_design_(28),0,-0.69171476,1,1,1,1,1
hw1_design_(28),0,-0.69171476,1,1,1,1,1
hw1_design_(1082),0,-0.69153976,1,1,1,1,1
hw1_design_(1082),0,-0.69153976,1,1,1,1,1
hw1_design_(718),0,-0.6913425000000001,1,1,1,1,1
hw1_design_(718),0,-0.6913425000000001,1,1,1,1,1
hw1_design_(1270)_v1,0,-0.691331,1,1,1,1,1
hw1_design_(1270),0,-0.691331,1,1,1,1,1
hw1_design_(1420),0,-0.6911243000000001,1,1,1,1,1
hw1_design_(1420)_v1,0,-0.6911243000000001,1,1,1,1,1
hw1_design_(233),0,-0.6911072999999999,1,1,1,1,1
hw1_design_(233),0,-0.6911072999999999,1,1,1,1,1
hw1_design_(786)_v1,0,-0.6910625699999999,1,1,1,1,1
hw1_design_(786),0,-0.6910625699999999,1,1,1,1,1
hw1_design_(546),0,-0.69105464,1,1,1,1,1
hw1_design_(546),0,-0.69105464,1,1,1,1,1
hw1_design_(657),0,-0.6910162,1,1,1,1,1
hw1_design_(657)_v1,0,-0.6910162,1,1,1,1,1
hw1_design_(295),0,-0.69079155,1,1,1,1,1
hw1_design_(295),0,-0.69079155,1,1,1,1,1
hw1_design_(1491),0,-0.69064784,1,1,1,1,1
hw1_design_(1491)_v1,0,-0.69064784,1,1,1,1,1
hw1_design_(649),0,-0.69054794,1,1,1,1,1
hw1_design_(649),0,-0.69054794,1,1,1,1,1
hw1_design_(336),0,-0.6901675000000002,1,1,1,1,1
hw1_design_(336),0,-0.6901675000000002,1,1,1,1,1
hw1_design_(217),0,-0.6901102999999998,1,1,1,1,1
hw1_design_(217),0,-0.6901102999999998,1,1,1,1,1
hw1_design_(81),0,-0.6900573000000001,1,1,1,1,1
hw1_design_(81),0,-0.6900573000000001,1,1,1,1,1
hw1_design_(306),0,-0.6898342,1,1,1,1,1
hw1_design_(306),0,-0.6898342,1,1,1,1,1
hw1_design_(750),0,-0.6897908399999999,1,1,1,1,1
hw1_design_(750),0,-0.6897908399999999,1,1,1,1,1
hw1_design_(684),0,-0.6897393999999999,1,1,1,1,1
hw1_design_(684),0,-0.6897393999999999,1,1,1,1,1
hw1_design_(904),0,-0.6897035000000001,1,1,1,1,1
hw1_design_(904)_v1,0,-0.6897035000000001,1,1,1,1,1
hw1_design_(809),0,-0.6895945,1,1,1,1,1
hw1_design_(809),0,-0.6895945,1,1,1,1,1
hw1_design_(683),0,-0.68946636,1,1,1,1,1
hw1_design_(683),0,-0.68946636,1,1,1,1,1
hw1_design_(1489),0,-0.6893314000000001,1,1,1,1,1
hw1_design_(1489)_v1,0,-0.6893314000000001,1,1,1,1,1
hw1_design_(390),0,-0.6892728999999999,1,1,1,1,1
hw1_design_(390)_v1,0,-0.6892728999999999,1,1,1,1,1
hw1_design_(447),0,-0.6892493000000001,1,1,1,1,1
hw1_design_(447),0,-0.6892493000000001,1,1,1,1,1
hw1_design_(653),0,-0.68923104,1,1,1,1,1
hw1_design_(653),0,-0.68923104,1,1,1,1,1
hw1_design_(1431)_v1,0,-0.6889989400000001,1,1,1,1,1
hw1_design_(1431),0,-0.6889989400000001,1,1,1,1,1
hw1_design_(732),0,-0.6889368,1,1,1,1,1
hw1_design_(732),0,-0.6889368,1,1,1,1,1
hw1_design_(462),0,-0.6889292,1,1,1,1,1
hw1_design_(462),0,-0.6889292,1,1,1,1,1
hw1_design_(553),0,-0.6886945,1,1,1,1,1
hw1_design_(553),0,-0.6886945,1,1,1,1,1
hw1_design_(236),0,-0.6886768300000001,1,1,1,1,1
hw1_design_(236),0,-0.6886768300000001,1,1,1,1,1
hw1_design_(158),0,-0.6886758999999999,1,1,1,1,1
hw1_design_(158),0,-0.6886758999999999,1,1,1,1,1
hw1_design_(912),0,-0.6885111300000001,1,1,1,1,1
hw1_design_(912),0,-0.6885111300000001,1,1,1,1,1
hw1_design_(1269),0,-0.688402,1,1,1,1,1
hw1_design_(1269)_v1,0,-0.688402,1,1,1,1,1
hw1_design_(362),0,-0.6882058400000001,1,1,1,1,1
hw1_design_(362),0,-0.6882058400000001,1,1,1,1,1
hw1_design_(1471),0,-0.6881895,1,1,1,1,1
hw1_design_(1471)_v1,0,-0.6881895,1,1,1,1,1
hw1_design_(100),0,-0.6879233,1,1,1,1,1
hw1_design_(100),0,-0.6879233,1,1,1,1,1
hw1_design_(692)_v1,0,-0.6877310000000001,1,1,1,1,1
hw1_design_(692),0,-0.6877310000000001,1,1,1,1,1
hw1_design_(305),0,-0.6875912,1,1,1,1,1
hw1_design_(305),0,-0.6875912,1,1,1,1,1
hw1_design_(992)_v1,0,-0.6872613999999999,1,1,1,1,1
hw1_design_(992),0,-0.6872613999999999,1,1,1,1,1
hw1_design_(738),0,-0.68715245,1,1,1,1,1
hw1_design_(738)_v1,0,-0.68715245,1,1,1,1,1
hw1_design_(783),0,-0.6868496999999999,1,1,1,1,1
hw1_design_(783),0,-0.6868496999999999,1,1,1,1,1
hw1_design_(837)_v1,0,-0.6868491,1,1,1,1,1
hw1_design_(837),0,-0.6868491,1,1,1,1,1
hw1_design_(570),0,-0.68670696,1,1,1,1,1
hw1_design_(570),0,-0.68670696,1,1,1,1,1
hw1_design_(1096)_v1,0,-0.6866649000000001,1,1,1,1,1
hw1_design_(1096),0,-0.6866649000000001,1,1,1,1,1
hw1_design_(665),0,-0.6865435,1,1,1,1,1
hw1_design_(665),0,-0.6865435,1,1,1,1,1
hw1_design_(92),0,-0.6865172399999999,1,1,1,1,1
hw1_design_(92),0,-0.6865172399999999,1,1,1,1,1
hw1_design_(640)_v1,0,-0.6863159999999999,1,1,1,1,1
hw1_design_(640),0,-0.6863159999999999,1,1,1,1,1
hw1_design_(733),0,-0.6862437999999998,1,1,1,1,1
hw1_design_(733),0,-0.6862437999999998,1,1,1,1,1
hw1_design_(1467)_v1,0,-0.6860397000000001,1,1,1,1,1
hw1_design_(1467),0,-0.6860397000000001,1,1,1,1,1
hw1_design_(444),0,-0.68579113,1,1,1,1,1
hw1_design_(444),0,-0.68579113,1,1,1,1,1
hw1_design_(624),0,-0.68572867,1,1,1,1,1
hw1_design_(624),0,-0.68572867,1,1,1,1,1
hw1_design_(863),0,-0.6854304,1,1,1,1,1
hw1_design_(863),0,-0.6854304,1,1,1,1,1
hw1_design_(1495),0,-0.6853425499999999,1,1,1,1,1
hw1_design_(1495)_v1,0,-0.6853425499999999,1,1,1,1,1
hw1_design_(589),0,-0.6851784,1,1,1,1,1
hw1_design_(589),0,-0.6851784,1,1,1,1,1
hw1_design_(1490),0,-0.6851715399999999,1,1,1,1,1
hw1_design_(1490)_v1,0,-0.6851715399999999,1,1,1,1,1
hw1_design_(1477)_v1,0,-0.6851323999999999,1,1,1,1,1
hw1_design_(1477),0,-0.6851323999999999,1,1,1,1,1
hw1_design_(368),0,-0.6849564299999998,1,1,1,1,1
hw1_design_(368),0,-0.6849564299999998,1,1,1,1,1
hw1_design_(428),0,-0.6849203,1,1,1,1,1
hw1_design_(428),0,-0.6849203,1,1,1,1,1
hw1_design_(1583)_v1,0,-0.6849179000000001,1,1,1,1,1
hw1_design_(1583),0,-0.6849179000000001,1,1,1,1,1
hw1_design_(777),0,-0.6845667400000001,1,1,1,1,1
hw1_design_(777),0,-0.6845667400000001,1,1,1,1,1
hw1_design_(725)_v1,0,-0.6845227500000001,1,1,1,1,1
hw1_design_(725),0,-0.6845227500000001,1,1,1,1,1
hw1_design_(1441),0,-0.68443173,1,1,1,1,1
hw1_design_(1441)_v1,0,-0.68443173,1,1,1,1,1
hw1_design_(715),0,-0.6843766999999998,1,1,1,1,1
hw1_design_(715),0,-0.6843766999999998,1,1,1,1,1
hw1_design_(94),0,-0.6842617999999999,1,1,1,1,1
hw1_design_(94),0,-0.6842617999999999,1,1,1,1,1
hw1_design_(2477)_v1,0,-0.68412864,1,1,1,1,1
hw1_design_(2477),0,-0.68412864,1,1,1,1,1
hw1_design_(340),0,-0.6840817,1,1,1,1,1
hw1_design_(340),0,-0.6840817,1,1,1,1,1
hw1_design_(1023),0,-0.6838940400000001,1,1,1,1,1
hw1_design_(1023),0,-0.6838940400000001,1,1,1,1,1
hw1_design_(1154)_v1,0,-0.683649,1,1,1,1,1
hw1_design_(1154),0,-0.683649,1,1,1,1,1
hw1_design_(1453)_v1,0,-0.6834768000000001,1,1,1,1,1
hw1_design_(1453),0,-0.6834768000000001,1,1,1,1,1
hw1_design_(529),0,-0.68347406,1,1,1,1,1
hw1_design_(529),0,-0.68347406,1,1,1,1,1
hw1_design_(1456)_v1,0,-0.6834571399999999,1,1,1,1,1
hw1_design_(1456),0,-0.6834571399999999,1,1,1,1,1
hw1_design_(437)_v1,0,-0.683339,1,1,1,1,1
hw1_design_(437),0,-0.683339,1,1,1,1,1
hw1_design_(366),0,-0.6832669400000001,1,1,1,1,1
hw1_design_(366),0,-0.6832669400000001,1,1,1,1,1
hw1_design_(658),0,-0.6832547,1,1,1,1,1
hw1_design_(658)_v1,0,-0.6832547,1,1,1,1,1
hw1_design_(216),0,-0.6831898,1,1,1,1,1
hw1_design_(216),0,-0.6831898,1,1,1,1,1
hw1_design_(450),0,-0.6830754,1,1,1,1,1
hw1_design_(450)_v1,0,-0.6830754,1,1,1,1,1
hw1_design_(516),0,-0.68299514,1,1,1,1,1
hw1_design_(516),0,-0.68299514,1,1,1,1,1
hw1_design_(1476),0,-0.6828105,1,1,1,1,1
hw1_design_(1476)_v1,0,-0.6828105,1,1,1,1,1
hw1_design_(401),0,-0.6825795,1,1,1,1,1
hw1_design_(401),0,-0.6825795,1,1,1,1,1
hw1_design_(895),0,-0.6825162000000001,1,1,1,1,1
hw1_design_(895),0,-0.6825162000000001,1,1,1,1,1
hw1_design_(785),0,-0.68223464,1,1,1,1,1
hw1_design_(785),0,-0.68223464,1,1,1,1,1
hw1_design_(1530),0,-0.6822102,1,1,1,1,1
hw1_design_(1530)_v1,0,-0.6822102,1,1,1,1,1
hw1_design_(1579),0,-0.6821744,1,1,1,1,1
hw1_design_(1579)_v1,0,-0.6821744,1,1,1,1,1
hw1_design_(351),0,-0.6818098,1,1,1,1,1
hw1_design_(351),0,-0.6818098,1,1,1,1,1
hw1_design_(451)_v1,0,-0.6815559000000001,1,1,1,1,1
hw1_design_(451),0,-0.6815559000000001,1,1,1,1,1
hw1_design_(770),0,-0.6813322299999999,1,1,1,1,1
hw1_design_(770)_v1,0,-0.6813322299999999,1,1,1,1,1
hw1_design_(710),0,-0.6812858999999999,1,1,1,1,1
hw1_design_(710)_v1,0,-0.6812858999999999,1,1,1,1,1
hw1_design_(264),0,-0.6811882000000001,1,1,1,1,1
hw1_design_(264),0,-0.6811882000000001,1,1,1,1,1
hw1_design_(1508),0,-0.6811112,1,1,1,1,1
hw1_design_(1508)_v1,0,-0.6811112,1,1,1,1,1
hw1_design_(1450),0,-0.6810464,1,1,1,1,1
hw1_design_(1450)_v1,0,-0.6810464,1,1,1,1,1
hw1_design_(82),0,-0.6807523399999998,1,1,1,1,1
hw1_design_(82),0,-0.6807523399999998,1,1,1,1,1
hw1_design_(1460),0,-0.6805604699999999,1,1,1,1,1
hw1_design_(1460)_v1,0,-0.6805604699999999,1,1,1,1,1
hw1_design_(430),0,-0.68053067,1,1,1,1,1
hw1_design_(430)_v1,0,-0.68053067,1,1,1,1,1
hw1_design_(595),0,-0.6805249499999999,1,1,1,1,1
hw1_design_(595),0,-0.6805249499999999,1,1,1,1,1
hw1_design_(417),0,-0.6803195999999999,1,1,1,1,1
